,blockgroup,population,housing,education,transportation,year
1945,160270204023,1247.0,365.0,976.0,613.0,2018
1946,160270204024,703.0,410.0,656.0,315.0,2018
1947,160270203004,1856.0,618.0,1129.0,674.0,2018
1948,160270202001,1151.0,465.0,884.0,467.0,2018
1949,160270202002,1852.0,629.0,1251.0,547.0,2018
1950,160270202003,1518.0,547.0,1140.0,594.0,2018
1951,160270215004,602.0,308.0,560.0,281.0,2018
1952,160270215002,739.0,298.0,551.0,327.0,2018
1953,160270215005,2312.0,626.0,1758.0,852.0,2018
1954,160270216003,1088.0,509.0,913.0,476.0,2018
1955,160270216002,1796.0,779.0,1344.0,515.0,2018
1956,160270216001,1177.0,474.0,841.0,378.0,2018
1957,160270211002,5704.0,1871.0,4070.0,2634.0,2018
1958,160270211001,7788.0,2652.0,5448.0,3191.0,2018
1959,160270219032,5173.0,1639.0,3791.0,1898.0,2018
1960,160270219033,838.0,317.0,636.0,455.0,2018
1961,160270205031,3111.0,1208.0,2304.0,1120.0,2018
1962,160270205011,1905.0,710.0,1494.0,747.0,2018
1963,160270206011,5878.0,1754.0,3946.0,2332.0,2018
1964,160270210011,15109.0,4520.0,10447.0,6305.0,2018
1965,160270213001,1183.0,508.0,856.0,427.0,2018
1966,160270218001,2726.0,873.0,1863.0,795.0,2018
1967,160270223001,1341.0,658.0,1144.0,450.0,2018
1968,160270224001,3110.0,1067.0,2458.0,1076.0,2018
1969,160270212003,4414.0,1248.0,2730.0,1515.0,2018
1970,160270212002,1854.0,671.0,1544.0,654.0,2018
1971,160270201001,901.0,580.0,824.0,424.0,2018
1972,160270205043,1054.0,538.0,884.0,527.0,2018
1973,160270203002,1698.0,585.0,1317.0,746.0,2018
1974,160270206024,1515.0,478.0,1095.0,467.0,2018
1975,160270209021,7573.0,2251.0,5280.0,3397.0,2018
1976,160270209023,2724.0,1065.0,2239.0,1219.0,2018
1977,160270206025,1040.0,357.0,842.0,406.0,2018
1978,160270206026,1291.0,466.0,989.0,569.0,2018
1979,160570052003,1085.0,404.0,692.0,421.0,2018
1980,160570053003,702.0,477.0,695.0,511.0,2018
1981,160570053002,774.0,431.0,583.0,399.0,2018
1982,160570053005,1756.0,681.0,1172.0,754.0,2018
1983,160570054004,1005.0,470.0,1005.0,470.0,2018
1984,160570051003,853.0,378.0,616.0,387.0,2018
1985,160570054001,1297.0,641.0,1027.0,738.0,2018
1986,160570057003,1506.0,641.0,1153.0,629.0,2018
1987,160570051004,795.0,488.0,795.0,426.0,2018
1988,160570053006,737.0,233.0,560.0,265.0,2018
1989,160570054002,772.0,452.0,709.0,301.0,2018
1990,160570054003,3429.0,315.0,3284.0,1008.0,2018
1991,160570052005,2583.0,1083.0,2274.0,1421.0,2018
1992,160570052002,1301.0,544.0,1210.0,591.0,2018
1993,160570052004,1017.0,514.0,882.0,412.0,2018
1994,160570052001,602.0,269.0,463.0,196.0,2018
1995,160570053001,602.0,310.0,538.0,336.0,2018
1996,160570053004,2520.0,1238.0,2213.0,1365.0,2018
1997,160570051001,2789.0,1185.0,2076.0,1265.0,2018
1998,160570051005,515.0,360.0,501.0,361.0,2018
1999,160570051002,3266.0,1463.0,3038.0,1830.0,2018
2000,160759604002,2412.0,874.0,1596.0,901.0,2018
2001,160399601001,328.0,891.0,300.0,84.0,2018
2002,160399602001,2024.0,897.0,1802.0,975.0,2018
2003,160659501001,2201.0,656.0,1582.0,870.0,2018
2004,160659502001,1833.0,712.0,1501.0,770.0,2018
2005,160659502003,1117.0,350.0,833.0,447.0,2018
2006,160659503022,8208.0,2547.0,5784.0,3644.0,2018
2007,160659503015,744.0,352.0,639.0,336.0,2018
2008,160659503013,227.0,0.0,227.0,17.0,2018
2009,160659504001,2984.0,1132.0,2265.0,1167.0,2018
2010,160659501002,1623.0,450.0,1132.0,562.0,2018
2011,160659505003,1776.0,359.0,995.0,671.0,2018
2012,160659502002,1573.0,566.0,1114.0,651.0,2018
2013,160659503021,1400.0,1272.0,1400.0,635.0,2018
2014,160659503024,2279.0,1081.0,2007.0,1359.0,2018
2015,160659503014,855.0,230.0,848.0,291.0,2018
2016,160659503012,991.0,567.0,899.0,606.0,2018
2017,160659504002,1431.0,569.0,1119.0,676.0,2018
2018,160659504003,1708.0,438.0,1060.0,539.0,2018
2019,160659505002,1763.0,521.0,1293.0,746.0,2018
2020,160659505001,1542.0,399.0,1116.0,745.0,2018
2021,160659503023,1832.0,742.0,1617.0,835.0,2018
2022,160459601001,1466.0,644.0,1211.0,377.0,2018
2023,160039502002,936.0,412.0,806.0,273.0,2018
